dia phuong,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,1816.0,2096.0,2333.0,2439.0,3966.0,3903.0,4185.0,2481.0,2950.0,3914.0,5342.0,6815.0,7641.0,9286.0,9981.0,9649.0,10953.0,12237.0,13352.0,13725.0,15890.0
